Nome,Target,Previsto,Effettivo (2024),Differenza
Morten Thorsby,defending,64.4906,75.0,10.5093994140625
Jon McCracken,defending,45.495544,35.0,10.49554443359375
Bart Verbruggen,defending,45.514824,56.0,10.485176086425781
Noah Atubolu,defending,45.47246,35.0,10.472461700439453
Lucas Lund,defending,45.468094,35.0,10.468093872070312
Nathan-Dylan Saliba,defending,42.571854,53.0,10.428146362304688
Can Bozdoğan,defending,50.64864,61.0,10.351360321044922
Pape Ndiaga Yade,defending,33.671486,44.0,10.328514099121094
Jean Hugonet,defending,57.71918,68.0,10.280818939208984
Matías Godoy,defending,28.762512,39.0,10.23748779296875
Calem Nieuwenhof,defending,53.777515,64.0,10.222484588623047
Diego Luna,defending,27.781366,38.0,10.218633651733398
Stefano Turati,defending,45.213127,35.0,10.213127136230469
Gabriel Kobylak,defending,21.865217,32.0,10.134782791137695
Carlo Armiento,defending,32.88416,43.0,10.115840911865234
Daniel Paraschiv,defending,42.101303,32.0,10.101303100585938
Hugo Larsson,defending,49.90567,60.0,10.094329833984375
Thomas Buitink,defending,29.927353,40.0,10.072647094726562
Abdelkabir Abqar,defending,60.947346,71.0,10.052654266357422
Maximiliano Caufriez,defending,62.97022,73.0,10.029781341552734
Crysencio Summerville,defending,24.986542,35.0,10.013458251953125
Will Wilson,defending,40.047817,50.0,9.95218276977539
Adam Wharton,defending,51.064312,61.0,9.935688018798828
Rayyan Baniya,defending,59.116783,69.0,9.883216857910156
Jekob Abiezer Jeno,defending,54.124874,64.0,9.875125885009766
Daylam Meddah,defending,48.13016,58.0,9.86983871459961
Isak Hien,defending,65.172554,75.0,9.827445983886719
Lucas Hey,defending,55.173264,65.0,9.826736450195312
Yordi López,defending,39.190407,49.0,9.809593200683594
Giorgio Scalvini,defending,68.215195,78.0,9.784805297851562
Manuel García,defending,59.21973,69.0,9.780269622802734
Rico Lewis,defending,60.22178,70.0,9.778221130371094
Matías González,defending,58.766098,49.0,9.766098022460938
Arouna Sangante,defending,61.23894,71.0,9.761058807373047
Julian Ryerson,defending,63.281162,73.0,9.71883773803711
Filip Jörgensen,defending,45.71864,36.0,9.718639373779297
Ossama Ashley,defending,51.31281,61.0,9.687191009521484
Kacper Bieszczad,defending,45.678223,36.0,9.67822265625
Kevin Ortiz,defending,59.339592,69.0,9.660408020019531
Guillaume Restes,defending,45.659294,36.0,9.659294128417969
Hannibal Mejbri,defending,52.36228,62.0,9.637718200683594
Sam Field,defending,61.366306,71.0,9.63369369506836
Semih Sahin,defending,53.397472,63.0,9.602527618408203
Dominik Kotarski,defending,45.600876,36.0,9.600875854492188
Marcel Wędrychowski,defending,27.456724,37.0,9.543275833129883
Franck Honorat,defending,37.458836,47.0,9.54116439819336
Eric Martel,defending,65.469406,75.0,9.530593872070312
Oskar Zawada,defending,27.487982,37.0,9.512018203735352
Jorne Spileers,defending,59.52233,69.0,9.477668762207031
Ștefan Târnovanu,defending,45.570393,55.0,9.429607391357422
Jordy Makengo,defending,56.611847,66.0,9.388153076171875
Patrick Sutter,defending,52.627686,62.0,9.372314453125
Mateusz Wieteska,defending,62.660027,72.0,9.339973449707031
Carl Rushworth,defending,45.660378,55.0,9.339622497558594
Naorem Mahesh Singh,defending,21.676111,31.0,9.323888778686523
Jeanuël Belocian,defending,59.6988,69.0,9.301200866699219
Trai Hume,defending,53.70978,63.0,9.290218353271484
Sebastián González,defending,54.725605,64.0,9.274394989013672
Sivasakthi Narayanan,defending,21.786041,31.0,9.213958740234375
Utku Yuvakuran,defending,45.20958,36.0,9.209579467773438
Christos Zafeiris,defending,52.821507,62.0,9.17849349975586
Hayden Hackney,defending,52.864727,62.0,9.135272979736328
Mads Døhr Thychosen,defending,59.885605,69.0,9.114395141601562
Tobias Storm,defending,42.914654,52.0,9.085346221923828
Allan Tchaptchet,defending,57.93444,67.0,9.065559387207031
Bautista Kociubinski,defending,59.956745,69.0,9.043254852294922
Reece Oxford,defending,66.014305,75.0,8.985694885253906
Harvey Lintott,defending,48.031914,57.0,8.968086242675781
Donat Rrudhani,defending,28.052769,37.0,8.94723129272461
Marco Pompetti,defending,44.105614,53.0,8.894386291503906
David Sala,defending,47.126736,56.0,8.87326431274414
Quilindschy Hartman,defending,58.188126,67.0,8.811874389648438
Lennard Maloney,defending,62.2098,71.0,8.790199279785156
Adam Murphy,defending,43.214947,52.0,8.785053253173828
Adamo Nagalo,defending,61.26542,70.0,8.734580993652344
Steven Benda,defending,45.708714,37.0,8.70871353149414
Callum Doyle,defending,62.310078,71.0,8.689922332763672
Dexter Lembikisa,defending,47.323166,56.0,8.676834106445312
Ted Cann,defending,45.67059,37.0,8.670589447021484
Lindrit Kamberi,defending,55.32945,64.0,8.670551300048828
Federico Ravaglia,defending,45.63187,37.0,8.63187026977539
Tadeo Allende,defending,27.371506,36.0,8.628494262695312
Adam Ingi Benediktsson,defending,45.6188,37.0,8.61880111694336
Kiliann Sildillia,defending,64.43637,73.0,8.563629150390625
Saad Al Mousa,defending,51.447514,60.0,8.552486419677734
Rune Paeshuyse,defending,54.462444,63.0,8.537555694580078
Mattia Chiesa,defending,30.515232,39.0,8.48476791381836
Peter Vindahl Jensen,defending,44.47293,36.0,8.472930908203125
Federico Redondo,defending,59.54374,68.0,8.456260681152344
Denis Franchi,defending,45.42815,37.0,8.428150177001953
Paul Joly,defending,59.59114,68.0,8.408859252929688
Kajetan Szmyt,defending,29.603352,38.0,8.396648406982422
Faisal Al Ghamdi,defending,49.62373,58.0,8.376270294189453
Matija Šarkić,defending,45.367523,37.0,8.367523193359375
