Nome,Target,Previsto,Effettivo (2024),Differenza
Jack Moylan,passing,55.80049,57.0,1.1995086669921875
Oisin Smyth,passing,56.80119,58.0,1.1988105773925781
José Bolívar,passing,61.801434,63.0,1.1985664367675781
Makan Winkle Chothe,passing,48.80203,50.0,1.1979713439941406
Noel Niemann,passing,57.802868,59.0,1.1971321105957031
Emeric Depussay,passing,60.195362,59.0,1.1953620910644531
Justin Njinmah,passing,53.80607,55.0,1.1939315795898438
Alec Van Hoorenbeeck,passing,50.810104,52.0,1.1898956298828125
James Clarke,passing,51.81012,53.0,1.18988037109375
Sarpreet Singh,passing,69.18947,68.0,1.1894683837890625
Robin Voisine,passing,30.81061,32.0,1.1893901824951172
Liam Coyle,passing,54.81113,56.0,1.1888694763183594
Bobby Faulkner,passing,31.813473,33.0,1.1865272521972656
Tony Springett,passing,55.815525,57.0,1.1844749450683594
Joe Tomlinson,passing,55.819775,57.0,1.1802253723144531
Rory Jordan,passing,47.81997,49.0,1.1800308227539062
Mohamed El Arouch,passing,63.821083,65.0,1.1789169311523438
Owen Dale,passing,57.170563,56.0,1.170562744140625
Mason Bennett,passing,61.829937,63.0,1.1700630187988281
Felipe Peña,passing,60.83074,62.0,1.1692581176757812
Samuel Folarin,passing,45.8309,47.0,1.1691017150878906
Fraser Murray,passing,61.166054,60.0,1.1660537719726562
Jérémy Blasco,passing,57.833965,59.0,1.1660346984863281
Markus Solbakken,passing,62.8406,64.0,1.1594009399414062
Anssi Suhonen,passing,59.84119,61.0,1.1588096618652344
Alexandru Jipa,passing,48.843826,50.0,1.1561737060546875
Élysée Logbo,passing,42.844402,44.0,1.1555976867675781
Kelvin Abrefa,passing,43.844692,45.0,1.1553077697753906
Yari Otto,passing,53.844894,55.0,1.1551055908203125
Mustafa Kourouma,passing,39.84928,41.0,1.1507186889648438
Matteo Meisl,passing,45.849712,47.0,1.1502876281738281
Norman Bassette,passing,38.85094,40.0,1.1490592956542969
Kieron Bowie,passing,49.852383,51.0,1.1476173400878906
Tariq Uwakwe,passing,55.14358,54.0,1.1435813903808594
Bruno Gutiérrez,passing,50.85978,52.0,1.1402206420898438
Abdoulaye Kamara,passing,57.86154,59.0,1.138458251953125
Kerim Çalhanoğlu,passing,63.86195,65.0,1.1380500793457031
Szymon Czyż,passing,60.86681,62.0,1.1331901550292969
Pietro Pellegri,passing,55.13165,54.0,1.1316490173339844
Will Ferry,passing,57.86972,59.0,1.130279541015625
Facundo Mansilla,passing,42.876915,44.0,1.1230850219726562
Gustaf Lagerbielke,passing,45.879707,47.0,1.1202926635742188
John Mahon,passing,46.118183,45.0,1.1181831359863281
Anders Dahl,passing,52.88692,54.0,1.1130790710449219
Muhammed Uvais,passing,36.887028,38.0,1.1129722595214844
Harry Steele,passing,55.89,57.0,1.1100006103515625
Jamal Amofa,passing,50.1081,49.0,1.1081008911132812
Aidan Keena,passing,56.894993,58.0,1.1050071716308594
Jay Henderson,passing,54.895626,56.0,1.1043739318847656
Adrian Benedyczak,passing,48.895912,50.0,1.1040878295898438
Lewis Mayo,passing,49.897785,51.0,1.1022148132324219
Denis Genreau,passing,65.90311,67.0,1.096893310546875
Dijon Kameri,passing,61.90341,63.0,1.096588134765625
Rijad Sadiku,passing,45.908054,47.0,1.0919456481933594
Reece McAlear,passing,55.910255,57.0,1.0897445678710938
Elayis Tavşan,passing,59.914867,61.0,1.0851325988769531
Mattéo Tramoni,passing,67.080055,66.0,1.0800552368164062
Myron van Brederode,passing,58.92373,60.0,1.0762710571289062
Liam Cullen,passing,56.92409,58.0,1.0759086608886719
Jannes Van Hecke,passing,63.074337,62.0,1.0743370056152344
Seydouba Cisse,passing,62.92739,64.0,1.0726089477539062
Sebastian Berhalter,passing,58.932293,60.0,1.0677070617675781
Florian Miguel,passing,62.064236,61.0,1.0642356872558594
Joseph Gbode,passing,33.93975,35.0,1.0602493286132812
Cristian Castro Devenish,passing,44.940662,46.0,1.0593376159667969
Maksymilian Pingot,passing,42.94313,44.0,1.0568695068359375
Bilal Boutobba,passing,67.943924,69.0,1.0560760498046875
José Gómez,passing,41.05605,40.0,1.0560493469238281
Bas Van Den Eynden,passing,56.94406,58.0,1.055938720703125
Ignacio Agustín Rodríguez,passing,60.944218,62.0,1.0557823181152344
Leo Walta,passing,57.95109,59.0,1.0489082336425781
Maximilien Balard,passing,58.952034,60.0,1.0479660034179688
Pragyan Gogoi,passing,50.047485,49.0,1.0474853515625
Johan Bakke,passing,55.954002,57.0,1.0459976196289062
Naatan Skyttä,passing,63.957047,65.0,1.0429534912109375
Deepak Tangri,passing,47.95805,49.0,1.0419502258300781
Nils Rossen,passing,59.964203,61.0,1.035797119140625
Niklas Lang,passing,38.970554,40.0,1.0294456481933594
Eros Mancuso,passing,57.97522,59.0,1.0247802734375
Renzo Sanchez,passing,56.977608,58.0,1.0223922729492188
Milutin Osmajić,passing,58.978558,60.0,1.0214424133300781
Kévin Boma,passing,43.983032,45.0,1.0169677734375
Antoine Hainaut,passing,51.98447,53.0,1.0155296325683594
Charly Nouck Horneman,passing,43.984764,45.0,1.0152359008789062
Adam Buksa,passing,55.985306,57.0,1.0146942138671875
Łukasz Bejger,passing,49.98724,51.0,1.0127601623535156
Loum Tchaouna,passing,63.00853,62.0,1.0085296630859375
Isak Jansson,passing,54.992653,56.0,1.0073471069335938
Marinos Tzionis,passing,51.99374,53.0,1.0062599182128906
Clément Vidal,passing,45.995625,47.0,1.0043754577636719
Hugo Siquet,passing,71.99609,73.0,1.00390625
Tyreeq Bakinson,passing,60.002823,59.0,1.0028228759765625
Leo Greiml,passing,47.99955,49.0,1.0004501342773438
Ionuț Andres,passing,32.003445,33.0,0.9965553283691406
Edvin Becirovic,passing,52.00367,53.0,0.9963302612304688
Paweł Stolarski,passing,60.996048,60.0,0.9960479736328125
Charles Vanhoutte,passing,61.00737,62.0,0.9926300048828125
Ousmane Camara,passing,56.00741,57.0,0.9925918579101562
Andri Fannar Baldursson,passing,59.01114,60.0,0.988861083984375
Marin Šverko,passing,53.016018,54.0,0.9839820861816406
Randy Schneider,passing,58.982407,58.0,0.9824066162109375
Aniket Jadhav,passing,47.979084,47.0,0.9790840148925781
Juninho Bacuna,passing,69.022484,70.0,0.9775161743164062
Deian Verón,passing,58.023216,59.0,0.9767837524414062
Michael Mieles,passing,60.026722,61.0,0.9732780456542969
Lewis Billington,passing,35.026817,36.0,0.9731826782226562
Othman Al Othman,passing,43.027584,44.0,0.9724159240722656
Djevencio van der Kust,passing,53.970684,53.0,0.9706840515136719
Alassana Jatta,passing,47.031574,48.0,0.9684257507324219
Uğurcan Yazğılı,passing,41.032597,42.0,0.9674034118652344
Couhaib Driouech,passing,51.032974,52.0,0.9670257568359375
Noah Rupp,passing,55.034138,56.0,0.9658622741699219
Alan Virginius,passing,58.034306,59.0,0.9656944274902344
Maxime Bastian,passing,49.038994,50.0,0.9610061645507812
Gustav Berggren,passing,57.958782,57.0,0.9587821960449219
Jakov Medić,passing,58.046097,59.0,0.9539031982421875
Marco Kana,passing,64.04917,65.0,0.9508285522460938
Mohamed Kaba,passing,56.05348,57.0,0.9465217590332031
Dragoș Albu,passing,66.0547,67.0,0.9452972412109375
Dženis Burnić,passing,64.943985,64.0,0.9439849853515625
Abdoulaye Bakayoko,passing,43.940964,43.0,0.9409637451171875
Mattia Zanotti,passing,67.061325,68.0,0.9386749267578125
Olivier Dumont,passing,61.063576,62.0,0.9364242553710938
Johan Karlsson,passing,54.065407,55.0,0.9345932006835938
Hans Nicolussi Caviglia,passing,64.06954,65.0,0.9304580688476562
Reece Oxford,passing,53.073437,54.0,0.9265632629394531
Alfie Bendle,passing,49.075584,50.0,0.9244155883789062
Vebjørn Hoff,passing,64.07742,65.0,0.922576904296875
Youri Regeer,passing,64.07907,65.0,0.920928955078125
Augusto Schott,passing,56.92093,56.0,0.920928955078125
Lalrinliana Hnamte,passing,47.079247,48.0,0.9207534790039062
Leonhard Münst,passing,60.08023,61.0,0.919769287109375
Noah Shamoun,passing,56.080532,57.0,0.9194679260253906
Ahmed Al Ghamdi,passing,51.080822,52.0,0.9191780090332031
Mads Bidstrup,passing,66.08262,67.0,0.9173812866210938
Luca Jaquez,passing,35.083073,36.0,0.9169273376464844
Simon Olsson,passing,66.083115,67.0,0.9168853759765625
Leon Augustine,passing,46.087204,47.0,0.9127960205078125
Hugo Vandermersch,passing,58.09006,59.0,0.9099388122558594
Andreas Bruus,passing,63.092304,64.0,0.9076957702636719
Alex Mitchell,passing,45.092426,46.0,0.9075736999511719
Sander Risan Mørk,passing,60.09356,61.0,0.9064407348632812
Ibrahim Sadiq,passing,53.094482,54.0,0.905517578125
Anthony Schmid,passing,46.0948,47.0,0.9052009582519531
Anouar Ait El Hadj,passing,67.90428,67.0,0.9042816162109375
Adam Dźwigała,passing,52.09944,53.0,0.9005584716796875
Ethan Erhahon,passing,63.100685,64.0,0.8993148803710938
August Mikkelsen,passing,62.898594,62.0,0.8985939025878906
Patrick Vroegh,passing,62.89599,62.0,0.8959884643554688
Adrian Fein,passing,64.894455,64.0,0.8944549560546875
Bruno Amione,passing,51.105846,52.0,0.8941535949707031
Chem Campbell,passing,57.106007,58.0,0.8939933776855469
Valon Zumberi,passing,33.108234,34.0,0.8917655944824219
Liam Burt,passing,56.109707,57.0,0.8902931213378906
Kevin Doukoure,passing,59.11001,60.0,0.8899917602539062
Jasper Pattenden,passing,54.889565,54.0,0.8895645141601562
Hugo Andersson,passing,45.110874,46.0,0.8891258239746094
Femi Seriki,passing,45.88856,45.0,0.8885612487792969
Cian Hayes,passing,51.887547,51.0,0.8875465393066406
Tyrese Campbell,passing,59.11329,60.0,0.8867111206054688
Pathé Mboup,passing,51.11581,52.0,0.8841896057128906
Dominik Steczyk,passing,55.883408,55.0,0.8834075927734375
Tobias Raschl,passing,65.882866,65.0,0.8828659057617188
Matti Peltola,passing,54.1173,55.0,0.8827018737792969
Yusuf Barası,passing,50.121952,51.0,0.8780479431152344
Anthony Roncaglia,passing,53.12288,54.0,0.8771209716796875
Nicklas Shipnoski,passing,57.123653,58.0,0.8763465881347656
Brooke Norton-Cuffy,passing,55.126118,56.0,0.8738822937011719
Kamil Kruk,passing,42.126877,43.0,0.8731231689453125
Ante Palaversa,passing,66.87086,66.0,0.8708572387695312
Batista Mendy,passing,63.13265,64.0,0.8673515319824219
Frankie Amaya,passing,64.132866,65.0,0.8671340942382812
Žan Kolmanič,passing,66.13354,67.0,0.8664627075195312
Sylvester Jasper,passing,59.13601,60.0,0.8639907836914062
Ciaran Brennan,passing,43.86082,43.0,0.8608207702636719
Syb van Ottele,passing,46.139313,47.0,0.860687255859375
Runar Norheim,passing,53.141136,54.0,0.8588638305664062
Claudiu Negoescu,passing,44.142025,45.0,0.8579750061035156
Waniss Taïbi,passing,64.1436,65.0,0.8563995361328125
Serge Ngoma,passing,46.144333,47.0,0.8556671142578125
Donal Higgins,passing,51.146774,52.0,0.8532257080078125
Samuel Edozie,passing,55.146812,56.0,0.8531875610351562
Niall Morahan,passing,56.14835,57.0,0.8516502380371094
Sander Moen Foss,passing,41.850014,41.0,0.8500137329101562
Tolaji Bola,passing,46.150173,47.0,0.8498268127441406
Mohammed Al Dawsari,passing,52.154278,53.0,0.8457221984863281
Reda Khadra,passing,64.1573,65.0,0.8426971435546875
Yonas Malede,passing,57.157864,58.0,0.8421363830566406
Max Rosenfelder,passing,47.158276,48.0,0.8417243957519531
Issouf Sissokho,passing,60.841034,60.0,0.841033935546875
Tom Grivosti,passing,42.159782,43.0,0.8402175903320312
Felix Passlack,passing,66.16039,67.0,0.8396072387695312
Aljoscha Kemlein,passing,56.161,57.0,0.8390007019042969
Vincenzo Millico,passing,59.163063,60.0,0.8369369506835938
José Alfredo Flores,passing,53.166985,54.0,0.8330154418945312
Martin Luciano,passing,51.167233,52.0,0.8327674865722656
Osaze Urhoghide,passing,46.16751,47.0,0.832489013671875
Dara Keane,passing,51.169544,52.0,0.8304557800292969
Baba Fernandes,passing,38.830402,38.0,0.8304023742675781
Hayden Carter,passing,55.17118,56.0,0.8288192749023438
Filippo Melegoni,passing,67.17264,68.0,0.827362060546875
Callum Brittain,passing,59.172977,60.0,0.8270225524902344
Godson Kyeremeh,passing,59.174805,60.0,0.8251953125
Giordano Colli,passing,59.17536,60.0,0.8246383666992188
Sam McCallum,passing,63.178467,64.0,0.821533203125
Richard Ledezma,passing,65.178696,66.0,0.8213043212890625
Uran Bislimi,passing,61.17897,62.0,0.8210296630859375
Billy Koumetio,passing,43.81936,43.0,0.8193588256835938
Cameron McJannet,passing,48.81821,48.0,0.8182106018066406
Jack Keaney,passing,58.81814,58.0,0.8181381225585938
Ari Leifsson,passing,49.183945,50.0,0.8160552978515625
Reece Welch,passing,29.184904,30.0,0.8150959014892578
Kyle Taylor,passing,59.814526,59.0,0.8145256042480469
Jad Hakiki,passing,52.185905,53.0,0.8140945434570312
Daniel Eid,passing,56.187065,57.0,0.8129348754882812
Vincy Barretto,passing,48.809917,48.0,0.8099174499511719
Morten Ågnes Konradsen,passing,61.19049,62.0,0.80950927734375
Abdoulaye Cissoko,passing,38.19182,39.0,0.8081817626953125
Bjarki Steinn Bjarkason,passing,60.193974,61.0,0.8060264587402344
Yunus Bahadır,passing,44.805054,44.0,0.8050537109375
Christian Dahle Borchgrevink,passing,60.80102,60.0,0.8010215759277344
Amarjit Singh Kiyam,passing,52.800114,52.0,0.8001136779785156
Aventis Aventisian,passing,41.800087,41.0,0.8000869750976562
Jay Matete,passing,60.199993,61.0,0.8000068664550781
Zech Obiero,passing,51.799904,51.0,0.7999038696289062
Julian Guttau,passing,59.20215,60.0,0.7978515625
Yohan Cassubie,passing,59.203537,60.0,0.7964630126953125
Oisin Gallagher,passing,50.204086,51.0,0.7959136962890625
Maximilian Beier,passing,60.20617,61.0,0.7938308715820312
Peter Abimbola,passing,47.20761,48.0,0.792388916015625
Anton Krivotsyuk,passing,51.207733,52.0,0.792266845703125
Lenny Joseph,passing,52.21188,53.0,0.7881202697753906
Nicholas Pennington,passing,57.788,57.0,0.7879981994628906
Zeno Ibsen Rossi,passing,46.784805,46.0,0.7848052978515625
Abdullah Al Enazi,passing,43.78366,43.0,0.783660888671875
Dennis Hadžikadunić,passing,47.783054,47.0,0.7830543518066406
Mihajlo Ivančević,passing,47.21726,48.0,0.7827415466308594
Martin Šviderský,passing,60.21927,61.0,0.780731201171875
Lorenz Assignon,passing,59.220047,60.0,0.7799530029296875
Kacper Smoliński,passing,59.221565,60.0,0.7784347534179688
Jarrod Carluccio,passing,47.223362,48.0,0.7766380310058594
Pape Ndiaga Yade,passing,58.223545,59.0,0.7764549255371094
D'Mani Mellor,passing,51.776306,51.0,0.77630615234375
Santiago Moreno,passing,60.22556,61.0,0.7744407653808594
Luca Herrmann,passing,67.22641,68.0,0.773590087890625
Rijad Smajić,passing,44.77133,44.0,0.771331787109375
Ben McCormack,passing,57.22867,58.0,0.771331787109375
Laurenz Dehl,passing,58.770935,58.0,0.77093505859375
Liam Ravenhill,passing,50.233818,51.0,0.7661819458007812
Giorgio Altare,passing,46.234997,47.0,0.7650032043457031
Jan Sobociński,passing,45.235725,46.0,0.7642745971679688
Oliver Zandén,passing,59.23698,60.0,0.7630195617675781
Marko Lazetić,passing,53.761642,53.0,0.7616424560546875
Scott Smith,passing,52.24156,53.0,0.7584381103515625
Mohammed Abbas,passing,59.24257,60.0,0.7574310302734375
Nicholas Gioacchini,passing,57.756912,57.0,0.7569122314453125
Stefán Teitur Thórdarson,passing,59.243935,60.0,0.7560653686523438
Kalidou Sidibé,passing,55.2461,56.0,0.7538986206054688
Matthew Bondswell,passing,51.752045,51.0,0.752044677734375
Andy Pembélé,passing,54.248474,55.0,0.75152587890625
Suresh Wangjam,passing,51.748966,51.0,0.7489662170410156
Franco Carboni,passing,54.252327,55.0,0.7476730346679688
Dilane Bakwa,passing,61.253666,62.0,0.7463340759277344
Andre Dozzell,passing,66.2543,67.0,0.745697021484375
James Abankwah,passing,44.744,44.0,0.7439994812011719
Ștefan Baiaram,passing,61.256294,62.0,0.7437057495117188
Tom Bloxham,passing,51.74253,51.0,0.7425308227539062
Omari Hutchinson,passing,59.25898,60.0,0.7410202026367188
Nikolas Agrafiotis,passing,50.25909,51.0,0.7409095764160156
Ilija Vukotić,passing,65.2609,66.0,0.7390975952148438
Ben Paton,passing,53.2611,54.0,0.7388992309570312
Luke Le Roux,passing,60.26125,61.0,0.7387504577636719
Bastien Toma,passing,65.262856,66.0,0.7371444702148438
Souffian El Karouani,passing,60.263123,61.0,0.73687744140625
Dave Gnaase,passing,61.736237,61.0,0.736236572265625
Michael Glück,passing,39.26555,40.0,0.7344512939453125
Junior Tchamadeu,passing,53.265717,54.0,0.734283447265625
Jitendra Singh,passing,49.26705,50.0,0.7329483032226562
Agustín Chopitea,passing,53.267227,54.0,0.7327728271484375
Dru Yearwood,passing,58.72985,58.0,0.7298507690429688
Louie Watson,passing,59.271465,60.0,0.7285346984863281
Evan Weir,passing,52.27406,53.0,0.7259407043457031
Muhammed Nemil,passing,51.724373,51.0,0.7243728637695312
George Thomason,passing,58.275974,59.0,0.7240257263183594
Mateusz Wieteska,passing,46.27611,47.0,0.7238883972167969
Eskil Edh,passing,55.279564,56.0,0.7204360961914062
Jordan Lawrence-Gabriel,passing,52.720345,52.0,0.7203445434570312
Nilson Angulo,passing,59.715908,59.0,0.7159080505371094
Pontus Almqvist,passing,63.28473,64.0,0.71527099609375
Alan Nuñez,passing,46.285446,47.0,0.7145538330078125
Oscar Uddenäs,passing,57.286106,58.0,0.7138938903808594
Tobi Omole,passing,44.293526,45.0,0.7064743041992188
Jonathan Panzo,passing,61.294384,62.0,0.7056159973144531
Narender Gahlot,passing,41.294434,42.0,0.70556640625
Lasso Coulibaly,passing,55.294727,56.0,0.7052726745605469
Timothy Tillman,passing,64.29709,65.0,0.702911376953125
Nathan Harriel,passing,51.70109,51.0,0.7010917663574219
Amadou Dante,passing,56.298935,57.0,0.7010650634765625
Aimen Moueffek,passing,63.700397,63.0,0.7003974914550781
Domingos Quina,passing,65.69904,65.0,0.6990432739257812
Matthew Hoppe,passing,56.698395,56.0,0.698394775390625
Enrico Brignola,passing,62.69434,62.0,0.6943397521972656
Mert Yılmaz,passing,52.691525,52.0,0.6915245056152344
Felix Vrede Winther,passing,57.30849,58.0,0.6915092468261719
Allan Arigoni,passing,50.69119,50.0,0.6911888122558594
Dawson Devoy,passing,61.31102,62.0,0.6889801025390625
Christopher Negele,passing,57.312084,58.0,0.6879158020019531
Jelle Bataille,passing,64.31226,65.0,0.6877365112304688
Dawid Kurminowski,passing,46.312294,47.0,0.6877059936523438
Paul Kalambayi,passing,41.68749,41.0,0.6874885559082031
Conor McCarthy,passing,48.31473,49.0,0.6852684020996094
Armin Abaz,passing,51.684223,51.0,0.6842231750488281
Agustín Baldi,passing,57.317017,58.0,0.6829833984375
Nigel Thomas,passing,58.317356,59.0,0.6826438903808594
Edgar Babayan,passing,60.318714,61.0,0.6812858581542969
Stefan Parkes,passing,44.321335,45.0,0.6786651611328125
Jack Warshawsky,passing,51.67858,51.0,0.6785812377929688
Samson Okikiola Tijani,passing,59.322323,60.0,0.6776771545410156
Sanjeev Stalin,passing,44.322704,45.0,0.6772956848144531
Ernest Boahene,passing,52.323322,53.0,0.6766777038574219
Jojea Kwizera,passing,50.673138,50.0,0.6731376647949219
Ronan Boyce,passing,48.67251,48.0,0.6725082397460938
Lars Lukas Mai,passing,46.327568,47.0,0.6724319458007812
Harvey Wiles-Richards,passing,51.671482,51.0,0.6714820861816406
Amrit Gope,passing,51.671173,51.0,0.671173095703125
Bela Dumrath,passing,51.671112,51.0,0.671112060546875
Hubert Szulc,passing,39.67107,39.0,0.6710700988769531
Abraham Rodriguez,passing,51.670002,51.0,0.6700019836425781
Innes Cameron,passing,54.330612,55.0,0.6693878173828125
Jack Nolan,passing,50.33101,51.0,0.6689910888671875
Alexandro Calut,passing,52.668034,52.0,0.6680335998535156
Bohdan Viunnyk,passing,51.667225,51.0,0.6672248840332031
Andrea Carboni,passing,54.3337,55.0,0.6663017272949219
Matthew Nocita,passing,39.334793,40.0,0.6652069091796875
Vegard Solheim,passing,49.33516,50.0,0.6648406982421875
Solomon Bonnah,passing,50.664783,50.0,0.6647834777832031
Thomas Williams,passing,36.34015,37.0,0.65985107421875
Przemysław Wiśniewski,passing,45.65819,45.0,0.6581916809082031
Arvin Appiah,passing,53.656025,53.0,0.6560249328613281
Brandon Soppy,passing,63.344353,64.0,0.6556472778320312
Jurgen Çelhaka,passing,56.34667,57.0,0.6533317565917969
Mamadou Doucouré,passing,49.65086,49.0,0.6508598327636719
Victor Eriksson,passing,48.350056,49.0,0.6499443054199219
Fabio Chiarodia,passing,48.350155,49.0,0.6498451232910156
Marlon Suliman Mustapha,passing,54.350597,55.0,0.6494026184082031
Santiago Ramos Mingo,passing,46.35103,47.0,0.6489715576171875
Ludvig Carlius,passing,52.648457,52.0,0.6484565734863281
Michael Baldisimo,passing,65.35194,66.0,0.6480636596679688
Eirik Blikstad,passing,39.352386,40.0,0.647613525390625
Owen Dodgson,passing,54.352856,55.0,0.6471443176269531
Albian Hajdari,passing,38.353786,39.0,0.6462135314941406
D'Margio Wright-Phillips,passing,51.6462,51.0,0.6461982727050781
Peter Kioso,passing,57.35413,58.0,0.6458702087402344
Jack Cooper-Love,passing,50.354515,51.0,0.6454849243164062
Theocharis Tsingaras,passing,63.64124,63.0,0.6412391662597656
Valentín Sánchez,passing,59.35883,60.0,0.6411705017089844
Aaron Rowe,passing,56.63942,56.0,0.6394195556640625
Ousseni Bouda,passing,50.638176,50.0,0.6381759643554688
Eyram Viegbe,passing,47.36199,48.0,0.6380081176757812
Hrvoje Smolčić,passing,45.36217,46.0,0.6378288269042969
Théo Magnin,passing,40.636898,40.0,0.6368980407714844
Manolo Portanova,passing,68.36345,69.0,0.6365509033203125
Gonzalo Flores,passing,46.364056,47.0,0.6359443664550781
Mauro Méndez,passing,62.634926,62.0,0.6349258422851562
Danny Norris,passing,47.3651,48.0,0.6348991394042969
Lennart Czyborra,passing,59.365444,60.0,0.6345558166503906
Enzo Cornelisse,passing,59.366653,60.0,0.6333465576171875
Kelvin Arase,passing,58.632927,58.0,0.6329269409179688
Sebastián Quintana,passing,57.36741,58.0,0.6325912475585938
Trevor Clarke,passing,58.63235,58.0,0.6323509216308594
Javier Casas Jr.,passing,51.632023,51.0,0.6320228576660156
Göktan Gürpüz,passing,59.368073,60.0,0.631927490234375
Miguel Reichmuth,passing,54.62996,54.0,0.6299591064453125
Ariel Mosór,passing,42.37113,43.0,0.6288681030273438
Josh Hawkes,passing,59.371704,60.0,0.6282958984375
Yannis Letard,passing,42.62789,42.0,0.6278915405273438
Victor Dican,passing,52.372456,53.0,0.6275444030761719
Simon Asta,passing,52.37468,53.0,0.6253204345703125
Callum Slattery,passing,58.37558,59.0,0.624420166015625
Niklas Geyrhofer,passing,40.621864,40.0,0.6218643188476562
Tim Skarke,passing,59.37867,60.0,0.6213302612304688
Alex Robertson,passing,56.38045,57.0,0.6195487976074219
Flavio Alcedo,passing,43.38057,44.0,0.6194305419921875
Asish Rai,passing,49.38226,50.0,0.6177406311035156
Balthazar Pierret,passing,54.384186,55.0,0.615814208984375
Seedy Jatta,passing,42.614902,42.0,0.6149024963378906
Abundance Salaou,passing,51.61391,51.0,0.6139106750488281
Glenn McConnell,passing,51.61348,51.0,0.6134796142578125
Alex Monis,passing,51.387417,52.0,0.6125831604003906
Julian Rieckmann,passing,53.387787,54.0,0.612213134765625
Tomasz Makowski,passing,57.388233,58.0,0.6117668151855469
Igor Matanović,passing,51.610542,51.0,0.6105422973632812
Salem Al Toiawy,passing,45.609985,45.0,0.6099853515625
Toni Domgjoni,passing,64.3909,65.0,0.609100341796875
Harry Leonard,passing,43.60904,43.0,0.609039306640625
Connor Taylor,passing,45.608147,45.0,0.6081466674804688
Jonatan Braut-Brunes,passing,53.392315,54.0,0.6076850891113281
Sander Svendsen,passing,61.394173,62.0,0.6058273315429688
Patryk Dziczek,passing,59.394222,60.0,0.6057777404785156
Ollie Tanner,passing,51.39477,52.0,0.6052284240722656
Emanuel Emegha,passing,50.400986,51.0,0.5990142822265625
Julian Eitschberger,passing,49.40168,50.0,0.5983200073242188
Enis Destan,passing,55.596275,55.0,0.5962753295898438
Thomas Rekdal,passing,59.403946,60.0,0.5960540771484375
Betim Fazliji,passing,52.595055,52.0,0.5950546264648438
Tawanda Maswanhise,passing,56.406414,57.0,0.5935859680175781
Fisayo Dele-Bashiru,passing,58.40722,59.0,0.5927810668945312
Arthur Zagré,passing,57.407333,58.0,0.5926666259765625
Tim Lemperle,passing,58.407356,59.0,0.5926437377929688
Thomas Van Den Keybus,passing,63.40782,64.0,0.5921783447265625
Christian Schmidt,passing,36.408146,37.0,0.5918540954589844
Yaw Yeboah,passing,55.408203,56.0,0.591796875
Etienne Camara,passing,53.408726,54.0,0.5912742614746094
Luke Harris,passing,56.40905,57.0,0.5909500122070312
Edward Caspers,passing,51.410095,52.0,0.58990478515625
Sidney Raebiger,passing,64.41037,65.0,0.589630126953125
Niklas Vesterlund,passing,54.588844,54.0,0.5888442993164062
Alexandre Phliponeau,passing,61.41175,62.0,0.5882492065429688
Abhishek Suryavanshi,passing,50.588245,50.0,0.5882453918457031
Joe-Loïc Affamah,passing,49.41214,50.0,0.587860107421875
Callum Wright,passing,63.412388,64.0,0.5876121520996094
Nadir Zortea,passing,53.587234,53.0,0.5872344970703125
Kelvin Ehibhatiomhan,passing,39.41736,40.0,0.5826416015625
Mert Yusuf Torlak,passing,54.581474,54.0,0.5814743041992188
Hugo Vogel,passing,52.580376,52.0,0.5803756713867188
Halvor Rødølen Opsahl,passing,40.57698,40.0,0.5769805908203125
Luca Bolay,passing,48.57632,48.0,0.5763206481933594
Carlos Mendes Gomes,passing,59.42374,60.0,0.5762596130371094
Teden Mengi,passing,54.576256,54.0,0.5762557983398438
Ibrahima Camará,passing,63.424717,64.0,0.5752830505371094
Dylan Pierias,passing,51.574863,51.0,0.5748634338378906
Teddy Alloh,passing,52.573883,52.0,0.573883056640625
Kevin Felida,passing,55.427055,56.0,0.5729446411132812
Kyle Knoyle,passing,52.428352,53.0,0.5716476440429688
John Martin,passing,54.570793,54.0,0.5707931518554688
Brayann Pereira,passing,53.57006,53.0,0.5700607299804688
Ayrton Paz,passing,48.56948,48.0,0.5694808959960938
Žan Rogelj,passing,60.43109,61.0,0.56890869140625
El Chadaille Bitshiabu,passing,54.431595,55.0,0.5684051513671875
Abass Issah,passing,51.567165,51.0,0.5671653747558594
Casper Øyvann,passing,50.564777,50.0,0.5647773742675781
Fotis Ioannidis,passing,54.43977,55.0,0.5602302551269531
Dion De Neve,passing,55.560028,55.0,0.560028076171875
Jose Herrera,passing,57.440533,58.0,0.5594673156738281
George Horbury,passing,50.55753,50.0,0.5575294494628906
Florian Dietz,passing,42.443066,43.0,0.5569343566894531
Franco Ortellado,passing,35.44384,36.0,0.5561599731445312
Mads Døhr Thychosen,passing,61.443996,62.0,0.5560035705566406
Wojciech Łaski,passing,53.444183,54.0,0.555816650390625
Matúš Holíček,passing,47.55549,47.0,0.5554885864257812
Souleymane Diaby,passing,55.445015,56.0,0.5549850463867188
Dylan Williams,passing,51.554733,51.0,0.5547332763671875
Samuel Shashoua,passing,63.553955,63.0,0.553955078125
Kostyantyn Vivcharenko,passing,55.44635,56.0,0.55364990234375
Mohammed Al Abdullah,passing,48.553486,48.0,0.5534858703613281
Tom Rothe,passing,56.446804,57.0,0.5531959533691406
Jahkeele Marshall-Rutty,passing,54.551743,54.0,0.5517425537109375
Edward Chilufya,passing,52.54918,52.0,0.5491790771484375
